dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,avg_living_pop,avg_work_pop,avg_time_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,amount_growth_24_vs_23,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190582,형곡1동,한식,13177643000,1098136916.6666667,483937,444411,0.0,0.0,0.0,0.0,0.0,0.6219456883401633,69.0,0,음식점,69.0,190980333.33333334,0.0,0.13727291892678636,0,0,0.11042696623285093,0.01497939776021348,0.0751,낮음,특징 약함
47190583,형곡2동,양식,414408000,34534000.0,32721,28375,0.0,0.0,0.0,0.0,0.0,0.627758677631846,1.0,0,음식점,1.0,414408000.0,0.0,0.004278732759110794,0,0,0.12410510283908266,0.033142968029347686,0.0193,낮음,특징 약함
47190583,형곡2동,일식,999640000,83303333.33333333,13599,12926,0.0,0.0,0.0,0.0,0.0,0.6290085872077981,2.0,0,음식점,2.0,499820000.0,0.0,0.010376908774774622,0,0,0.12704617722739628,0.04008654349147618,0.0234,낮음,특징 약함
47190583,형곡2동,중식,868561000,72380083.33333333,44081,40798,0.0,0.0,0.0,0.0,0.0,0.5808483523327391,2.0,0,음식점,2.0,434280500.0,0.0,0.009011052475123887,0,0,0.013723712905675294,0.03475850452739419,0.0106,낮음,특징 약함
47190583,형곡2동,패스트푸드,505850000,42154166.666666664,50449,46287,0.0,0.0,0.0,0.0,0.0,0.5913395905990629,2.0,0,음식점,2.0,252925000.0,0.0,0.005231567551508222,0,0,0.03840990841968127,0.020015194457122524,0.0092,낮음,특징 약함
47190583,형곡2동,한식,22807570000,1900630833.3333333,623167,571013,0.0,0.0,0.0,0.0,0.0,0.6247495948962437,15.0,0,음식점,15.0,1520504666.6666667,0.0,0.2376177221227728,0,0,0.11702464171112018,0.12306318618849145,0.1371,낮음,특징 약함
47190590,신평1동,양식,322693000,26891083.333333332,31316,24322,0.0,0.0,0.0,0.0,0.0,0.6972443504315246,2.0,0,음식점,2.0,161346500.0,0.0,0.003323053279388892,0,0,0.287606956539349,0.012570312877736323,0.0321,낮음,특징 약함
47190590,신평1동,일식,1454577000,121214750.0,20515,18711,0.0,0.0,0.0,0.0,0.0,0.6707950976689494,3.0,0,음식점,3.0,484859000.0,0.0,0.015117397849257997,0,0,0.2253710785313011,0.038870287783977185,0.0352,낮음,특징 약함
47190590,신평1동,중식,937402000,78116833.33333333,39897,33422,0.0,0.0,0.0,0.0,0.0,0.708850263738862,2.0,0,음식점,2.0,468701000.0,0.0,0.00972838258539522,0,0,0.3149160155608374,0.03755672186446854,0.0415,낮음,특징 약함
47190590,신평1동,패스트푸드,1283668000,106972333.33333333,117684,96827,0.0,0.0,0.0,0.0,0.0,0.6719476747269733,5.0,0,음식점,5.0,256733600.0,0.0,0.013336508963036654,0,0,0.22808312661152302,0.02032481490278663,0.0319,낮음,특징 약함
47190590,신평1동,한식,18075134000,1506261166.6666667,569138,502053,0.0,0.0,0.0,0.0,0.0,0.6506015064279403,51.0,0,음식점,51.0,354414392.15686274,0.0,0.18830526533492786,0,0,0.17785495804573076,0.028265782817619038,0.1068,낮음,특징 약함
47190600,신평2동,양식,17135000,1427916.6666666667,1177,1053,0.0,0.0,0.0,0.0,0.0,0.7047625157866136,0.0,0,음식점,0.5,34270000.0,0.0,0.00013910833619677684,0,0,0.3052974231125945,0.00223961851145089,0.0309,낮음,특징 약함
47190600,신평2동,일식,213292000,17774333.333333332,2501,2033,0.0,0.0,0.0,0.0,0.0,0.6394620013577849,1.0,0,음식점,1.0,213292000.0,0.0,0.0021830839094815076,0,0,0.15164337147126267,0.01679322651010643,0.0187,낮음,특징 약함
47190600,신평2동,한식,1321447000,110120583.33333333,45551,40512,0.0,0.0,0.0,0.0,0.0,0.636313718725854,6.0,0,음식점,6.0,220241166.66666666,0.0,0.013730169924323398,0,0,0.1442353688492396,0.01735815957746123,0.0232,낮음,특징 약함
47190610,비산동,양식,337636000,28136333.333333332,34698,29622,0.0,0.0,0.0,0.0,0.0,0.6355781155685762,0.0,0,음식점,0.5,675272000.0,0.0,0.003478760835028475,0,0,0.1425044727528686,0.05434992805080471,0.024,낮음,특징 약함
47190610,비산동,일식,93714000,7809500.0,1128,928,0.0,0.0,0.0,0.0,0.0,0.6994686396173123,0.0,0,음식점,0.5,187428000.0,0.0,0.0009370691809617936,0,0,0.2928407751150171,0.01469061053398491,0.0319,낮음,특징 약함
47190610,비산동,중식,555574000,46297833.333333336,22698,19922,0.0,0.0,0.0,0.0,0.0,0.6911517242045955,6.0,0,음식점,6.0,92595666.66666667,0.0,0.0057496966083657895,0,0,0.27327082591170726,0.00698120831006177,0.031,낮음,특징 약함
47190610,비산동,패스트푸드,217149000,18095750.0,17027,15326,0.0,0.0,0.0,0.0,0.0,0.6368429417060814,12.0,0,음식점,12.0,18095750.0,0.0,0.002223274235527273,0,0,0.14548064625394164,0.0009247315468752823,0.0157,낮음,특징 약함
47190610,비산동,한식,9636789000,803065750.0,361024,316818,0.0,0.0,0.0,0.0,0.0,0.6355874986428525,57.0,0,음식점,57.0,169066473.68421054,0.0,0.10037686584396226,0,0,0.14252655140557147,0.013197908764051618,0.0614,낮음,특징 약함
47190630,광평동,양식,60904000,5075333.333333333,9367,7008,0.0,0.0,0.0,0.0,0.0,0.7252154252472568,2.0,0,음식점,2.0,30452000.0,0.0,0.0005951856970205016,0,0,0.3534237270777241,0.0019292338920249708,0.0359,낮음,특징 약함
47190630,광평동,일식,102065000,17010833.333333332,181,181,0.0,0.0,0.0,0.0,0.0,0.595077804519928,0.0,0,음식점,0.5,204130000.0,0.0,0.001024087436810429,0,0,0.04720603690147101,0.01604840097758148,0.0076,낮음,특징 약함
47190630,광평동,중식,18968000,1580666.6666666667,1510,969,0.0,0.0,0.0,0.0,0.0,0.7962749018923665,1.0,0,음식점,1.0,18968000.0,0.0,0.00015820837966109834,0,0,0.5206287880108028,0.0009956411813158946,0.0523,낮음,특징 약함
47190630,광평동,패스트푸드,107457000,35819000.0,10891,9059,0.0,0.0,0.0,0.0,0.0,0.7196131632458358,5.0,0,음식점,5.0,21491400.0,0.0,0.0010802726164938013,0,0,0.3402414380497745,0.001200781188822276,0.0347,낮음,특징 약함
47190630,광평동,한식,732408000,61034000.0,21542,19358,0.0,0.0,0.0,0.0,0.0,0.6866526718231988,38.0,0,음식점,38.0,19273894.736842107,0.0,0.007592324587618287,0,0,0.26268442191481944,0.001020508918738401,0.0298,낮음,특징 약함
47190645,상모사곡동,양식,1363028000,113585666.66666667,106421,93819,0.0,0.0,0.0,0.0,0.0,0.6650660214404501,5.0,0,음식점,5.0,272605600.0,0.0,0.014163448106150977,0,0,0.21189039185722608,0.021615130429116693,0.0308,낮음,특징 약함
47190645,상모사곡동,일식,5660450000,471704166.6666667,106384,96371,0.0,0.0,0.0,0.0,0.0,0.7337289390379529,15.0,0,음식점,15.0,377363333.3333333,0.0,0.05894301547359855,0,0,0.3734562781087049,0.03013141885043376,0.0684,낮음,특징 약함
47190645,상모사곡동,중식,3051942000,254328500.0,116897,103051,0.0,0.0,0.0,0.0,0.0,0.6917934389962995,21.0,0,음식점,21.0,145330571.42857143,0.0,0.03176210102895571,0,0,0.27478079989286125,0.01126829666652743,0.0435,낮음,특징 약함
47190645,상모사곡동,패스트푸드,625844000,52153666.666666664,36076,30264,0.0,0.0,0.0,0.0,0.0,0.6799098008555072,44.0,0,음식점,44.0,14223727.272727273,0.0,0.006481917041665229,0,0,0.2468182460823192,0.0006099551454575102,0.0277,낮음,특징 약함
47190645,상모사곡동,한식,49528604000,4127383666.6666665,1395030,1245459,0.0,0.0,0.0,0.0,0.0,0.6768362536534777,111.0,0,음식점,111.0,446203639.6396396,0.0,0.5160535709016121,0,0,0.23958609814851628,0.0357277971306974,0.2615,낮음,특징 약함
47190660,임오동,양식,920161000,76680083.33333333,44442,40492,0.0,0.0,0.0,0.0,0.0,0.761346799045996,2.0,0,음식점,2.0,460080500.0,0.0,0.00954872963974963,0,0,0.4384419237045606,0.036855917618328904,0.0537,낮음,특징 약함
47190660,임오동,일식,69396000,5783000.0,2735,2200,0.0,0.0,0.0,0.0,0.0,0.6713362647068197,2.0,0,음식점,2.0,34698000.0,0.0,0.0006836731869817772,0,0,0.22664446065869828,0.0022744128061377134,0.0233,낮음,특징 약함
47190660,임오동,중식,715559000,59629916.666666664,36140,32700,0.0,0.0,0.0,0.0,0.0,0.7317941215750374,5.0,0,음식점,5.0,143111800.0,0.0,0.007416756321207838,0,0,0.36890359510208964,0.011087921463423646,0.0419,낮음,특징 약함
47190660,임오동,패스트푸드,1269175000,105764583.33333333,107618,97498,0.0,0.0,0.0,0.0,0.0,0.7711828927754117,13.0,0,음식점,13.0,97628846.15384616,0.0,0.013185490452437412,0,0,0.46158654464772114,0.007390381044380928,0.0532,낮음,특징 약함
47190660,임오동,한식,14148954000,1179079500.0,483958,424947,0.0,0.0,0.0,0.0,0.0,0.7243611074541053,26.0,0,음식점,26.0,544190538.4615384,0.0,0.14739407676496072,0,0,0.3514134919141087,0.04369365001167202,0.108,낮음,특징 약함
47190670,인동동,양식,3519572000,293297666.6666667,179409,150543,0.0,0.0,0.0,0.0,0.0,0.690296044943468,15.0,0,음식점,15.0,234638133.33333334,0.0,0.036634852433876965,0,0,0.27125738717347186,0.018528562149415388,0.0464,낮음,특징 약함
47190670,인동동,일식,1261835000,105152916.66666667,22415,19061,0.0,0.0,0.0,0.0,0.0,0.7175572317105382,22.0,0,음식점,22.0,57356136.36363637,0.0,0.013109006917779407,0,0,0.33540377003048255,0.004116407838125102,0.0401,낮음,특징 약함
47190670,인동동,중식,2105424000,175452000.0,81551,67573,0.0,0.0,0.0,0.0,0.0,0.7153165560540661,28.0,0,음식점,28.0,75193714.28571428,0.0,0.02189928873230396,0,0,0.33013139360217303,0.00556651518092875,0.0437,낮음,특징 약함
47190670,인동동,패스트푸드,3849914000,320826166.6666667,378501,316414,0.0,0.0,0.0,0.0,0.0,0.710909935748337,100.0,0,음식점,100.0,38499140.0,0.0,0.04007704913769087,0,0,0.3197624850270622,0.002583426790497231,0.0504,낮음,특징 약함
47190670,인동동,한식,64082803000,5340233583.333333,1988409,1704651,0.0,0.0,0.0,0.0,0.0,0.7036739803824229,285.0,0,음식점,285.0,224851940.3508772,0.0,0.6677097812062408,0,0,0.30273606694760996,0.017732992797794576,0.3334,낮음,소비 규모 높음
47190680,b' ',한식,107532000,8961000.0,9585,7158,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0,음식점,16.0,6720750.0,0.0,0.0010810541240005248,0,0,1.0,0.0,0.1005,낮음,외부 유입 소비 높음
47190680,진미동,양식,3449150000,287429166.6666667,96703,76730,0.0,0.0,0.0,0.0,0.0,0.786334482629615,2.0,0,음식점,2.0,1724575000.0,0.0,0.0359010481453639,0,0,0.49723868598641513,0.13965310047549695,0.0868,낮음,특징 약함
47190680,진미동,일식,2119631000,176635916.66666666,31201,25497,0.0,0.0,0.0,0.0,0.0,0.7483756037670602,0.0,0,음식점,0.5,4239262000.0,0.0,0.022047327094277563,0,0,0.40792031561812425,0.34408478394074204,0.1023,낮음,특징 약함
47190680,진미동,중식,4134748000,344562333.3333333,146813,124634,0.0,0.0,0.0,0.0,0.0,0.7216593676487849,2.0,0,음식점,2.0,2067374000.0,0.0,0.043045047926625155,0,0,0.3450562178374918,0.16752097296229257,0.079,낮음,특징 약함
47190680,진미동,패스트푸드,547048000,45587333.333333336,35105,30295,0.0,0.0,0.0,0.0,0.0,0.6867839727339855,1.0,0,음식점,1.0,547048000.0,0.0,0.005660854835001466,0,0,0.2629933768610866,0.04392594757902131,0.0354,낮음,특징 약함
